"","state","name","ncesID","acfrs_original_name"
"1705","NJ","Pinelands Regional School Distrcit","3413000","Pinelands Regional School Distrcit"
"1706","NJ","Pohatcong Township School District","3413260","Pohatcong Township School District"
"1707","NJ","Port Republic School District","3413380","Port Republic School District"
"1708","NJ","Quinton Township School District","3413500","Quinton Township School District"
"1709","NJ","Ramapo Indian Hills Regional High School District","3413560","Ramapo Indian Hills Regional High School District"
"1710","NJ","Readington Township School District","3413710","Readington Township School District"
"1711","NJ","River Dell Regional School District","3412260","River Dell Regional School District"
"1712","NJ","River Edge School District","3413890","River Edge School District"
"1713","NJ","River Vale Public School District","3413950","River Vale Public School District"
"1714","NJ","Riverdale School District","3413980","Riverdale School District"
"1715","NJ","Riverton School District","3414040","Riverton School District"
"1716","NJ","Rochelle Park School District","3414070","Rochelle Park School District"
"1717","NJ","Roosevelt Borough Public School District","3414220","Roosevelt Borough Public School District"
"1718","NJ","Roseland School District","3414250","Roseland School District"
"1719","NJ","Rumson Borough School District","3414370","Rumson Borough School District"
"1720","NJ","Rumson-Fair Haven Regional High School District","3414400","Rumson-Fair Haven Regional High School District"
"1721","NJ","Runnemede Public School District","3414430","RUNNEMEDE PUBLIC SCHOOL DISTRICT"
"1722","NJ","Saddle River School District","3414520","Saddle River School District"
"1723","NJ","Sandyston-Walpack Consolidated School District","3414610","Sandyston-Walpack Consolidated School District"
"1724","NJ","School District of Roselle Park","3414310","School District Of Roselle Park"
"1725","NJ","Sea Girt Borough School District","3414730","Sea Girt Borough School District"
"1726","NJ","Seaside Heights School District","3414790","Seaside Heights School District"
"1727","NJ","Shamong Township School District","3414880","Shamong Township School District"
"1728","NJ","Shore Regional High School District","3414940","Shore Regional High School District"
"1729","NJ","Shrewsbury Borough School District","3414970","Shrewsbury Borough School District"
"1730","NJ","Somerdale School District","3415000","Somerdale School District"
"1731","NJ","Somerset Hills Regional School District","3400009","Somerset Hills Regional School District"
"1732","NJ","South Bound Brook Public School District","3415180","SOUTH BOUND BROOK PUBLIC SCHOOL DISTRICT"
"1733","NJ","South Hackensack School District","3415240","South Hackensack School District"
"1734","NJ","South Harrison Township School District","3415270","South Harrison Township School District"
"1735","NJ","South Hunterdon Regional School District","3400769","South Hunterdon Regional School District"
"1736","NJ","Southampton Township School District","3415420","Southampton Township School District"
"1737","NJ","Spotswood Public School District","3415540","Spotswood Public School District"
"1738","NJ","Spring Lake Heights School District","3415600","Spring Lake Heights School District"
"1739","NJ","Stanhope School District","3415720","Stanhope School District"
"1740","NJ","Sterling Regional School District","3402880","Sterling Regional School District"
"1741","NJ","Stillwater Township School District","3415750","Stillwater Township School District"
"1742","NJ","Stone Harbor School District","3415810","Stone Harbor School District"
"1743","NJ","Stow Creek Township School District","3415840","Stow Creek Township School District"
"1744","NJ","Stratford School District","3415870","Stratford School District"
"1745","NJ","Summit Public School District","3415900","Summit Public School District"
"1746","NJ","Sussex-Wantage Regional School District","3415960","Sussex-Wantage Regional School District"
"1747","NJ","Swedesboro-Woolwich School District","3415990","Swedesboro-Woolwich School District"
"1748","NJ","Tabernacle Township School District","3416020","Tabernacle Township School District"
"1749","NJ","Tewksbury Township School District","3416170","Tewksbury Township School District"
"1750","NJ","The Lower Alloways Creek School District","3409030","The Lower Alloways Creek School District"
"1751","NJ","The Township of Springfield School District","3415660",""
"1752","NJ","Totowa Public School District","3416260","Totowa Public School District"
"1753","NJ","Town of Boonton School District","3401980","Town Of Boonton School District"
"1754","NJ","Town of Hackettstown School District","3406300","Town Of Hackettstown School District"
"1755","NJ","Township of Colts Neck School District","3403450","Township Of Colts Neck School District"
"1756","NJ","Township of Pennsauken School District","3412870","Pennsauken Township School District"
"1757","NJ","Tuckerton Borough School District","3416320","Tuckerton Borough School District"
"1758","NJ","Union Beach Public School District","3416350","Union Beach Public School District"
"1759","NJ","Upper Freehold Regional School District","3416560","Upper Freehold Regional School District"
"1760","NJ","Upper Pittsgrove Twp School District","3416590","UPPER PITTSGROVE TWP School District"
"1761","NJ","Upper Saddle River School District","3416620","Upper Saddle River School District"
"1762","NJ","Verona Public School District","3416740","Verona Public School District"
"1763","NJ","Waldwick School District","3416860","Waldwick School District"
"1764","NJ","Wallington Boro School District","3416920","Wallington Boro School District"
"1765","NJ","Wallkill Valley Regional High School","3416870","Wallkill Valley Regional High School"
"1766","NJ","Wanaque School District","3416950","Wanaque School District"
"1767","NJ","Warren Township School District","3416980","Warren Township School District"
"1768","NJ","Washington Township School District","3417070","Washington Township School District"
"1769","NJ","Watchung Borough School District","3417190","WATCHUNG BOROUGH SCHOOL DISTRICT"
"1770","NJ","Watchung Hills Regional High School District","3417220","Watchung Hills Regional High School District"
"1771","NJ","Waterford Township School District","3417250","Waterford Township School District"
"1772","NJ","Wayne Board of Education","3417280","Wayne Board Of Education"
"1773","NJ","Wenonah Boro School District","3417340","Wenonah Boro School District"
"1774","NJ","West Cape May School District","3417400","WEST CAPE MAY SCHOOL DISTRICT"
"1775","NJ","West Essex Regional School District","3417460","West Essex Regional School District"
"1776","NJ","West Long Branch School District","3417490","West Long Branch School District"
"1777","NJ","West Morris Regional High School District","3417550","West Morris Regional High School District"
"1778","NJ","Westampton Township Public School District","3417730","Westampton Township Public School District"
"1779","NJ","Westville Boro Public School District","3417790","Westville Boro Public School District"
"1780","NJ","Weymouth Township School District","3417850","Weymouth Township School District"
"1781","NJ","White Township Consolidated School District","3417910","White Township Consolidated School District"
"1782","NJ","Wildwood Crest Borough School District","3417970","Wildwood Crest Borough School District"
"1783","NJ","Winfield Township School District","3418030","Winfield Township"
"1784","NJ","Woodbine School District","3418090","Woodbine School District"
"1785","NJ","Woodbury Heights Public School District","3418180","Woodbury Heights Public School District"
"1786","NJ","Woodcliff Lake School District","3418210","Woodcliff Lake School District"
"1787","NJ","Wyckoff Township Public School District","3418360","Wyckoff Township Public School District"
"1788","NM","Las Cruces Public School District No.2","3501500",NA
"1789","NM","To'Hajiilee Community School Board of Education Inc","5900150",NA
"1790","NY","Charlotte Valley Central School","3607050","charlotte valley ctl sch"
"1791","NY","Hamilton Central School District","3613380","hamilton ctl sch dist"
"1792","NY","Herkimer Central School","3614220","Herkimer Central School"
"1793","NY","Kendall Central School District","3616200","kendall ctl sch dist"
"1794","NY","New Hartford Central School District","3620370","new hartford ctl sch dist"
"1795","NY","New York City Public Schools","3600076","New York City Public Schls"
"1796","NY","Oyster Bay-East Norwich Central School District","3622290","oyster bay-east norwich ctl sch dist"
"1797","NY","Pine Plains Central School District","3623040","pine plains central sch"
"1798","NY","Putnam Valley Central School District","3624000","putnam valley ctl school dist"
"1799","NY","Seaford Union Free School District","3626400","seaford sch dist"
"1800","NY","Valley Stream Union Free School District 24","3629460","valley stream union free sch dist 24"
"1801","NY","Valley Stream Union Free School District 30","3629490","valley stream union free sch dist 30"
"1802","OH","Antwerp Local School District","3904899","antwerp local sch dist"
"1803","OH","Arcadia Local School District","3910002","arcadia local sch dist"
"1804","OH","Arlington Local School District","3904742","arlington local sch dist"
"1805","OH","Bloom Vernon Local School District","3904959","Bloom Vernon Local School District"
"1806","OH","Botkins Local School District","3904976","botkins local sch dist"
"1807","OH","Bradford Exempted Village School District","3904522","bradford ex vlg sch dist"
"1808","OH","Buckeye Local School District","3904847","Buckeye Local School District"
"1809","OH","Cedar Cliff Local School District","3904725","cedar cliff local sch dist"
"1810","OH","Centerburg Local School District","3904782","Centerburg Local School District"
"1811","OH","Coldwater Exempted Village School District","3904531","coldwater ex vlg sch dist"
"1812","OH","Columbus Grove Local School District","3904931","columbus grove local school dist"
"1813","OH","Covington Exempted Village School District","3904533","covington ex vlg sch dist"
"1814","OH","Crestview Local School District","3905035","Crestview Local School District"
"1815","OH","Delaware City School District","3904387","Delaware City School District"
"1816","OH","Eastern Local School District","3904851","Eastern Local School District"
"1817","OH","Fort Recovery Local School District","3904859","fort recovery local sch dist"
"1818","OH","Frontier Local School District","3905049","frontier local sch dist"
"1819","OH","Green Local School District","3905055","Green Local School District"
"1820","OH","Hardin Houston Local School District","3904979","Hardin Houston Local School District"
"1821","OH","Highland Local School District","3904880","Highland Local School District"
"1822","OH","Holgate Local School District","3904757","holgate local sch dist"
"1823","OH","Hopewell-Loudon Local School District","3904970","hopewell loudon local sch dist"
"1824","OH","Independence Local School District","3904656","independence local school dist"
"1825","OH","Jennings Local School District","3904933","jennings local sch dist"
"1826","OH","Kalida Local School District","3904934","kalida local sch dist"
"1827","OH","Kelleys Island Local School District","3904679","kelleys island local sch dist"
"1828","OH","Kirtland Local School District","3904787","kirtland local sch dist"
"1829","OH","Lake Local School District","3904986","Lake Local School District"
"1830","OH","Lakota Local School District","3904611","Lakota Local School District"
"1831","OH","Leipsic Local School District","3904935","leipsic local sch dist"
"1832","OH","Lincolnview Local School District","3910022","lincolnview local school dist"
"1833","OH","Lowellville Local School District","3904833","lowellville local sch dist"
"1834","OH","Lucas Local School District","3904944","lucas local sch dist"
"1835","OH","Madison Local School District","3904612","Madison Local School District"
"1836","OH","Manchester Local School District","3900537","Manchester Local School District"
"1837","OH","Mechanicsburg Exempted Village School District","3904548","mechanicsburg ex vlg sch dist"
"1838","OH","Miami East Local School District","3904862","miami east local sch dist"
"1839","OH","Miller City-New Cleveland Local School District","3904936","miller city new cleveland sch dist"
"1840","OH","Minster Local School District","3904594","minster local sch dist"
"1841","OH","Mississinawa Valley Local School District","3904667","mississinawa valley school dist"
"1842","OH","Northeastern Local School District","3904672","Northeastern Local School District"
"1843","OH","Northridge Local School District","3904873","Northridge Local School District"
"1844","OH","Northwest Local School District","3904736","Northwest Local School District"
"1845","OH","Northwestern Local School District","3910033","Northwestern Local School District"
"1846","OH","Ottawa Hills Local School District","3904821","ottawa hills local school dist"
"1847","OH","Perry Local School District","3904992","Perry Local School District"
"1848","OH","Perrysburg Exempted Village School District","3904558","Perrysburg Exempted Village School District"
"1849","OH","Pettisville Local School District","3904707","pettisville local sch dist"
"1850","OH","Plain Local School District","3904699","Plain Local School District"
"1851","OH","Riverside Local School District","3910014","Riverside Local School District"
"1852","OH","Southeast Local School District","3904922","Southeast Local School District"
"1853","OH","Southeastern Local School District","3904952","Southeastern Local School District"
"1854","OH","Southern Local School District","3904644","Southern Local School District"
"1855","OH","Springfield Local School District","3904822","Springfield Local School District"
"1856","OH","Twin Valley Community Local School District","3904900","twin valley local school dist"
"1857","OH","Vanlue Local School District","3904747","vanlue local sch dist"
"1858","OH","Western Reserve Local School District","3904774","Western Reserve Local School District"
"1859","OH","Wolf Creek Local School District","3905051","wolf creek local sch dist"
"1860","OK","Achille School District I-003","4002370","Achille School District I-003"
"1861","OK","Agra School District I-134","4002550","Agra School District I-134"
"1862","OK","Alva School District I-1","4002880","Alva School District I-1"
"1863","OK","Anadarko School District No. I-20","4003000","Anadarko School District No. I-20"
"1864","OK","Antlers Public School District No. I-13","4003060","Antlers Public School District No. I-13"
"1865","OK","Barnsdall School District I-29","4003570","Barnsdall School District I-29"
"1866","OK","Bartlesville School District No.I-30","4003630","Bartlesville School District No.I-30"
"1867","OK","Battiest Public Schools I-71","4003660","Battiest Public Schools I-71"
"1868","OK","Beaver Independent School District No. I-22","4003750","beaver independent school district no. 1-22"
"1869","OK","Bennington Independent School District No. I-40","4003930","Bennington Independent School District No. I-40"
"1870","OK","Big Pasture Public School District No. I-333","4004350","Big Pasture Public School District No. I-333"
"1871","OK","Binger-Oney School District No. I-168","4033603","Binger-Oney School District No. I-168"
"1872","OK","Bixby School District No. I-4","4004500","Bixby Public School District No. I-4"
"1873","OK","Blair Independent School District No. I-54","4004650","Blair Independent School District No. I-54"
"1874","OK","Bokoshe Independent Public School District No. I-26","4004950","Bokoshe Independent Public School District No. I-26"
"1875","OK","Boone-Apache School District No. I-056","4005010","Boone-Apache School District No. I-056"
"1876","OK","Bray-Doyle Public Schools I-42","4005340","Bray-Doyle Public Schools I-42"
"1877","OK","Broken Arrow Public School District No.I-003","4005490","Broken Arrow Public School District No.I-003"
"1878","OK","Caddo School District I-5","4006150","Caddo School District I-5"
"1879","OK","Calvin School District I-48","4006270","Calvin School District I-48"
"1880","OK","Canadian School District No. I-2","4006390","Canadian School District No. I-2"
"1881","OK","Caney Valley School District No. I-18","4025470","Caney Valley Independent School District I-18"
"1882","OK","Canute School District I-11","4006510","Canute School District I-11"
"1883","OK","Central School District No. I-7","4007140","Central School District No. I-7"
"1884","OK","Cheyenne School District I-7","4007500","Cheyenne School District I-7"
"1885","OK","Chickasha School District No. I-001","4007560","Chickasha School District I-001"
"1886","OK","Chisholm School District I-42","4021780","Chisholm School District I-42"
"1887","OK","Clayton Public Schools I-10","4007800","Clayton Public Schools I-10"
"1888","OK","Collinsville School District No. I-6","4008370","collinsville school district no. 1-6"
"1889","OK","Cordell School District I-78","4008640","Cordell School District I-78"
"1890","OK","Coweta School District No I-17","4008850","Coweta School District No I-17"
"1891","OK","Coyle School District Number I-14","4008940","Coyle School District Number I-14"
"1892","OK","Crooked Oak School District No. I-053","4009060","Crooked Oak School District No. I-053"
"1893","OK","Crowder School District I-28","4009090","Crowder School District I-28"
"1894","OK","Cushing School District I-67","4009240","Cushing School District I-67"
"1895","OK","Cyril Public Schools I-64","4009300","Cyril Public Schools I-64"
"1896","OK","Dale School District I-2","4009390","Dale School District I-2"
"1897","OK","Davenport School District I-3","4009450","Davenport School District I-3"
"1898","OK","Dewar School District I-008","4009780","Dewar School District I-008"
"1899","OK","Dewey Independent School District No I-7","4009810","Dewey Independent School District No I-7"
"1900","OK","Dibble School District No. I-002","4009870","Dibble School District No. I-002"
"1901","OK","Dickson School District I-77","4009910","Dickson School District I-77"
"1902","OK","Dover School District I-2","4010050","Dover School District I-2"
"1903","OK","Duke School District I-14","4010260","Duke School District I-14"
"1904","OK","Duncan School District I-1","4010290","Duncan School District I-1"
"1905","OK","Durant School District No. I-72","4010350","durant school district no. 1-72"
"1906","OK","Eagletown Public Schools I-13","4010440","Eagletown Public Schools I-13"
"1907","OK","Elgin School District No. I-16","4010710","elgin school district i-16"
"1908","OK","Elmore City-Pernell School District I-72","4010860",NA
"1909","OK","Eufaula School District I-1","4011160",NA
"1910","OK","Fairland School District I-31","4011250","Fairland School District I-31"
"1911","OK","Fargo-Gage School District I-2","4011430",NA
"1912","OK","Felt School District I-10","4011580","Felt School District I-10"
"1913","OK","Fletcher School District I- 9","4011700","Fletcher School District I- 9"
"1914","OK","Forgan School District I-123","4011880","Forgan School District I-123"
"1915","OK","Fort Cobb-Broxton Public Schools I-167","4033602",NA
"1916","OK","Fort Supply School District I-5","4012000","Fort Supply School District I-5"
"1917","OK","Foyil Public School District I-7","4012090","Foyil Public School District I-7"
"1918","OK","Frederick Public School District I-158","4012150","Frederick Public School District I-158"
"1919","OK","Gans Public School District I-4","4012390","Gans Public School District I-4"
"1920","OK","Geary School District I-80","4012570","Geary School District I-80"
"1921","OK","Geronimo School District I-4","4012630","Geronimo School District I-4"
"1922","OK","Glencoe School District I-101","4012690","Glencoe School District I-101"
"1923","OK","Goodwell School District I-60","4012870","Goodwell School District I-60"
"1924","OK","Gore School District No. I-6","4012900","Gore School District No. I-6"
"1925","OK","Gracemont School District I-86","4013080","Gracemont School District I-86"
"1926","OK","Grand View School District No. CO34","4013260",NA
"1927","OK","Grandfield School District I-249","4013200","Grandfield School District I-249"
"1928","OK","Granite School District I-3","4013290","Granite School District I-3"
"1929","OK","Grove School District No. I-2","4013530","Grove School District No. I-2"
"1930","OK","Haileyville School District I-11","4013620","Haileyville School District I-11"
"1931","OK","Hammon School District I-66","4013650","Hammon School District I-66"
"1932","OK","Hartshorne Independent School District No.I-1","4013920","Hartshorne Independent School District No.I-1"
"1933","OK","Haskell School District No. I-2","4013950","Haskell School District I-2"
"1934","OK","Haworth School District I-6","4014080","Haworth School District I-6"
"1935","OK","Healdton School District I-55","4014130","Healdton School District I-55"
"1936","OK","Henryetta Public School District No. I-2","4014370","Henryetta Public School District No. I-2"
"1937","OK","Hinton Public Schools I-161","4014610","Hinton Public Schools I-161"
"1938","OK","Hobart School District No. I-001","4014700","Hobart School District No. I-001"
"1939","OK","Holdenville School District No.I -35","4014790","Holdenville School District No.I-35"
"1940","OK","Hollis School District I-66","4014850","Hollis School District I-66"
"1941","OK","Hominy School District I-38","4014970","Hominy School District I-38"
"1942","OK","Hooker School District I-23","4015090","Hooker School District I-23"
"1943","OK","Hugo Public School District I-39","4015210","Hugo Public School District I-39"
"1944","OK","Hydro-Eakly School District I-11","4000032","Hydro-Eakly School District I-11"
"1945","OK","Idabel Public Schools","4015370","Idabel Public Schools"
"1946","OK","Inola Public School District I-5","4015480","Inola Public School District I-5"
"1947","OK","Jay School District No. I-1","4015690","Jay School District No. I-1"
"1948","OK","Jenks Public School District No. I-5","4015720","Jenks Public School District No. I-5"
"1949","OK","Jones School District I-9","4015840","Jones School District I-9"
"1950","OK","Keota Public School District I-43","4016350","Keota Public School District I-43"
"1951","OK","Kiefer Public School District I-18","4016500","Kiefer Public School District I-18"
"1952","OK","Kingston Public School District I-3","4016590","Kingston Public School District I-3"
"1953","OK","Kinta Public School District I-13","4016620","Kinta Public School District I-13"
"1954","OK","Laverne Public Schools I-1","4017220","Laverne Public Schools I-1"
"1955","OK","Leedey Public School District I-3","4017370","Leedey Public School District I-3"
"1956","OK","Leflore School District No. I-016","4017280","Leflore School District No. I-016"
"1957","OK","Liberty School District I-14 Tulsa County","4017760",NA
"1958","OK","Little Axe Public School District I-70","4017880","Little Axe Public School District I-70"
"1959","OK","Lomega School District I-3","4022950","Lomega School District I-3"
"1960","OK","Lone Wolf School District I-2","4018270","Lone Wolf School District I-2"
"1961","OK","Lookeba-Sickles School District No. I-012","4018390","Lookeba-Sickles School District No. I-012"
"1962","OK","Marietta School District I-16","4018990","Marietta School District I-16"
"1963","OK","Maud Independent School District No. I-117","4019290","Maud Independent School District No. I-117"
"1964","OK","Meeker School District Number I-95","4019680","Meeker School District Number I-95"
"1965","OK","Minco School District I-2","4020100","Minco School District I-2"
"1966","OK","Moore School District I-2","4020250","Moore School District I-2"
"1967","OK","Mooreland School District I-2","4020280","Mooreland School District I-2"
"1968","OK","Morrison School District I-6","4020340","Morrison School District I-6"
"1969","OK","Moss School District I-1","4020460","Moss School District I-1"
"1970","OK","Mustang Independent School District No.I-69","4021000","Mustang Independent School District No.I-69"
"1971","OK","Navajo Public Schools I-1","4021180","Navajo Public Schools I-1"
"1972","OK","Noble School District I-40","4021630","Noble School District I-40"
"1973","OK","Nowata Public Schools I-40","4021930","Nowata Public Schools I-40"
"1974","OK","Oaks Mission Public School District I-5","4022410","Oaks Mission Public School District I-5"
"1975","OK","Okarche School District I-105","4022590","Okarche School District I-105"
"1976","OK","Okay School District I-1","4022620","Okay School District I-1"
"1977","OK","Okeene School District I-9","4022650","Okeene School District I-9"
"1978","OK","Okemah Public School District No. I-26","4006850","Okemah Public School District I-26"
"1979","OK","Okmulgee Public Schools I-1","4022800","Okmulgee Public Schools I-1"
"1980","OK","Olive Public Schools I-17","4022860","Olive Public Schools I-17"
"1981","OK","Olustee-Eldorado Public Schools I-40","4000797",NA
"1982","OK","Oologah-Talala School District No. I-4","4023040","Oologah-Talala School District No. I-4"
"1983","OK","Owasso School District I-11","4023280","Owasso School District I-11"
"1984","OK","Paoli School District I-5","4023430","Paoli School District I-5"
"1985","OK","Pauls Valley Public Schools I-18","4023550","Pauls Valley Public Schools I-18"
"1986","OK","Pawnee School District I-1","4023610","Pawnee School District I-1"
"1987","OK","Perkins-Tryon School District Number I-56","4023800","Perkins-Tryon School District I-56"
"1988","OK","Pioneer-Pleasant Vale School District I-56","4024510","Pioneer-Pleasant Vale School District I-56"
"1989","OK","Plainview School District I-27","4024240","Plainview School District I-27"
"1990","OK","Pocola School District I-7","4024630","Pocola School District I-7"
"1991","OK","Prue School District Number I-50","4025170","Prue School District Number I-50"
"1992","OK","Quapaw Public School District I-14","4025320","Quapaw Public School District I-14"
"1993","OK","Ripley School District I-3","4025950","Ripley School District I-3"
"1994","OK","Riverside Public Schools","5900163",NA
"1995","OK","Roff School District I-37","4026280","Roff School District I-37"
"1996","OK","Rush Springs School District I-68","4026550","Rush Springs School District I-68"
"1997","OK","Sand Springs School District Number I-2","4026880","Sand Springs School District No. I-2"
"1998","OK","Sapulpa Public School District I-33","4026910","Sapulpa Public School District I-33"
"1999","OK","Sasakwa School District I-10","4026940","Sasakwa School District I-10"
"2000","OK","Savanna School District No. I-30","4027000","Savanna School District No. I-30"
"2001","OK","Schulter School District I-6","4027090","Schulter School District I-6"
"2002","OK","Seiling Public Schools I-8","4027240","Seiling Public Schools I-8"
"2003","OK","Seminole Public School District No. I-1","4027300","Seminole Public Schools I-1"
"2004","OK","Sentinel Public Schools I-1","4027330","Sentinel Public Schools I-1"
"2005","OK","Silo Public School District No. I-1","4027640","Silo Public School District No. I-1"
"2006","OK","South Coffeyville Public School District I-51","4026640","South Coffeyville Public School District I-51"
"2007","OK","Sterling School District I-3","4028590","Sterling School District I-3"
"2008","OK","Stonewall School District No. I-030","4028800","Stonewall School District No. I-030"
"2009","OK","Stuart School District I-54","4029100","Stuart School District I-54"
"2010","OK","Sulphur School District I-1","4029160","Sulphur School District I-1"
"2011","OK","Tahlequah School District No. I-035","4029380","Tahlequah School District No. 1-035"
"2012","OK","Talihina School District I-52","4029400","Talihina School District I-52"
"2013","OK","Tecumseh School District No. I-92","4029610","Tecumseh School District No. I-92"
"2014","OK","Temple Public Schools I-101","4029640","Temple Public Schools I-101"
"2015","OK","Thomas-Fay-Custer Unified School District I-07","4000015",NA
"2016","OK","Tipton School District I-8","4030030","Tipton School District I-8"
"2017","OK","Tuttle School District No. I-097","4030420","Tuttle School District No. I-097"
"2018","OK","Tyrone Public School District I-53","4030480","Tyrone Public School District I-53"
"2019","OK","Union City School District I-57","4030630","Union City School District I-57"
"2020","OK","Valliant School District No. I-11","4030870","Valliant School District No. I-11"
"2021","OK","Verden School District I-99","4031080","Verden School District I-99"
"2022","OK","Verdigris School District No. I-8","4031110","Verdigris School District No. I-8"
"2023","OK","Vici School District I-5","4031170","Vici School District I-5"
"2024","OK","Vinita School District No. I-65","4031290","Vinita School District No. I-65"
"2025","OK","Walters School District No. I-001","4031470","Walters School District No. I-001"
"2026","OK","Watonga Public Schools I-42","4031770","Watonga Public Schools I-42"
"2027","OK","Wayne Public Schools I-10","4032010","Wayne Public Schools I-10"
"2028","OK","Waynoka School District I-3","4032040","Waynoka School District I-3"
"2029","OK","Weatherford School District I-26","4032070","Weatherford School District I-26"
"2030","OK","Welch School District I-17","4032190","Welch School District I-17"
"2031","OK","Weleetka School District No. I-31","4032220","Weleetka School District No. I-31"
"2032","OK","Wellston School District No. I-4","4032280","Wellston School District No. I-4"
"2033","OK","Wetumka School District No. I-5","4032430","Wetumka School District I-5"
"2034","OK","Wilson Public Schools I-43 Carter County","4032880",NA
"2035","OK","Woodward School District I-1","4033180","Woodward School District I-1"
"2036","OK","Wynona School District I-30","4033330","Wynona School District I-30"
"2037","OK","Yarbrough School District I-1","4033390","Yarbrough School District I-1"
"2038","OK","Zion Public School C-28","4033600","Zion Public School C-28"
"2039","OR","Condon School District No. 25 J","4103330","Condon School District No. 25 J"
"2040","PA","Cambria Heights School District","4204740","cambria heights school dist"
"2041","PA","Millersburg Area School District","4215360","Millersburg Area School District"
"2042","PA","North Schuylkill School District","4210110","north schuylkill school dist"
"2043","PA","School District of Springfield Township","4222600","Springfield School District"
"2044","PA","Susquehanna Community School District","4222980","susquehanna community sch dist"
"2045","RI","Barrington Public Schools","4400030","barrington twn schs"
"2046","RI","Burrillville Public Schools","4400090","burrillville town schs"
"2047","RI","Coventry Public Schools","4400210","coventry public schools"
"2048","RI","Cranston Public School District","4400240","cranston city schs"
"2049","RI","Cumberland Public Schools","4400270","cumberland town schs"
"2050","RI","East Greenwich Township School District","4400300","east greenwich town schs"
"2051","RI","Foster Elementary School District","4400390","foster elementary school district"
"2052","RI","Foster-Glocester Regional School District","4400420","Foster-Glocester Regional School District"
"2053","RI","Glocester School District","4400450","glocester sch dept"
"2054","RI","Jamestown School District","4400510","jamestown schs"
"2055","RI","Johnston Public Schools","4400540","johnston public schs"
"2056","RI","Lincoln Public School District","4400570","lincoln town schs"
"2057","RI","Little Compton Town School","4400600","little compton town schs"
"2058","RI","Middletown Public Schools","4400630","middletown town schs"
"2059","RI","Narragansett School System","4400660","narragansett schools system"
"2060","RI","Newport Public Schools","4400720","newport city schs"
"2061","RI","North Kingstown School District","4400750","north kingstown town schools"
"2062","RI","North Providence Public Schools","4400780","north providence schs"
"2063","RI","North Smithfield School District","4400810","north smithfield schs"
"2064","RI","Pawtucket City School District","4400840","pawtucket city schs"
"2065","RI","Portsmouth Public Schools","4400870","portsmouth town schs"
"2066","RI","Scituate Town School District","4400960","scituate town schs"
"2067","RI","Smithfield Public Schools","4400990","smithfield sch dist"
"2068","RI","South Kingstown School","4401020","south kingstown town schools"
"2069","RI","Tiverton School District","4401050","tiverton town schs"
"2070","RI","Warwick Public Schools","4401110","warwick city schs"
"2071","RI","West Warwick School District","4401140","west warwick district schools"
"2072","RI","Westerly Public Schools","4401170","westerly town schs"
"2073","RI","Woonsocket City School District","4401200","woonsocket city schs"
"2074","SC","Greenwood County School District 52","4502400","Greenwood County School District 52"
"2075","SC","Laurens County School District 55","4502610","Laurens County School District 55"
"2076","SC","Rock Hill School District 3","4503870","rock hill school district 3"
"2077","SD","Canton School District 41-1","4610560","Canton School District 41-1"
"2078","SD","Garretson School District 49-4","4626370","Garretson School District 49-4"
"2079","SD","Redfield School District 56-4","4660450","Redfield School District 56-4"
"2080","TX","Big Sandy Independent School District","4810140","Big Sandy Independent School District"
"2081","TX","Chapel Hill Independent School District","4813650","Chapel Hill Independent School District"
"2082","TX","Ector County Independent School District","4818000","Ector County Independent School District"
"2083","TX","Edgewood Independent School District","4818120","Edgewood Independent School District"
"2084","TX","Highland Park Independent School District","4823250","Highland Park Independent School District"
"2085","TX","Midway Independent School District","4830640","Midway Independent School District"
"2086","TX","Northside Independent School District","4833120","Northside Independent School District"
"2087","TX","Terrell Independent School District","4842450","Terrell Independent School District"
"2088","TX","Valley View Independent School District","4843800","Valley View Independent School District"
"2089","TX","Wylie Independent School District","4846530","Wylie Independent School District"
"2090","UT","Daggett School District","4900180","Daggett School District"
"2091","VA","Accomack County School Board","5100060","accomack county school"
"2092","VA","Albemarle County Schools","5100090","albemarle county school district"
"2093","VA","Alleghany County School Board","5100152","alleghany highlands public schools"
"2094","VA","Amelia County School Board","5100180","amelia county school"
"2095","VA","Amherst County School Board","5100210","amherst county school"
"2096","VA","Appomattox County School Board","5100240","appomattox county schools"
"2097","VA","Arlington Public Schools","5100270","arlington county public schools"
"2098","VA","Augusta County School Board","5100300","augusta co sch dist"
"2099","VA","Bath County School Board","5100330","bath co sch"
"2100","VA","Bedford County School Board","5100360","bedford co sch dist"
"2101","VA","Bland County School Board","5100390","bland co sch division"
"2102","VA","Botetourt County Schools","5100420","botetourt co sch"
"2103","VA","Brunswick County Public Schools","5100480","brunswick co sch"
"2104","VA","Buchanan County School Board","5100510","buchanan co sch dist"
"2105","VA","Buckingham County School Board","5100540","buckingham co schs"
"2106","VA","Buena Vista City Schools","5100560","buena vista city schs"
"2107","VA","Campbell County School Board","5100600","campbell co sch"
"2108","VA","Caroline County School Board","5100660","caroline co sch"
"2109","VA","Carroll County School Board","5100690","carroll co sch dist"
"2110","VA","Charles City County School Board","5100720","charles city co schs"
"2111","VA","Charlotte County School Board","5100750","charlotte co schs"
"2112","VA","Charlottesville Public Schools","5100780","charlottesville city sch"
"2113","VA","Chesapeake Public Schools","5100810",NA
"2114","VA","Chesterfield County School Board","5100840","chesterfield co schs"
"2115","VA","Clarke County School Board","5100870","clarke co schs"
