"","state.abb","state.name","id","geo_id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","population","median_hh_income_21","url"
"367","WI","Wisconsin",39884,"5548000",2021,"madison","General Purpose",1147484321,144028203,78674,112995852,84581716,0,3068949000,0,61952786,568838409,660519925,0,269769,67270,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/Madison/WI%20Madison%202021.pdf"
"368","WI","Wisconsin",39892,"5553000",2021,"milwaukee","General Purpose",4761383000,365916000,927864000,0,1680554000,0,3911160000,0,47800000,1580425000,1293829000,-2969808,577225,46637,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/Milwaukee/WI%20Milwaukee%202021.pdf"
"369","TN","Tennessee",401755,"4714000",2021,"chattanooga","General Purpose",1507749449,258062976,353059671,0,124040131,1958000,0,0,28259673,1104884728,1276437222,0,181057,55065,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Chattanooga/TN%20Chattanooga%202021.pdf"
"370","TN","Tennessee",38556,"4715160",2021,"clarksville","General Purpose",579878033,78421037,24685590,0,95112914,0,0,0,8004337,401434706,487311593,0,166739,60686,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Clarksville/TN%20Clarksville%202021.pdf"
"371","TX","Texas",38696,"4876000",2021,"waco","General Purpose",699587602,51291191,46175000,0,2249000,0,0,0,24102000,278872159,363881177,0,140119,49952,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Waco/TX%20Waco%202021.pdf"
"372","UT","Utah",102303,"4983470",2021,"west valley city","General Purpose",229417697,47894705,5723709,9872480,0,0,0,0,6295979,133685728,156209595,1916014,140239,74348,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/West%20Valley%20City/UT%20West%20Valley%20City%202021.pdf"
"373","VA","Virginia",230207,"5101000",2021,"alexandria","General Purpose",1045636380,75718372,120784107,3387963,24383484,0,0,0,28826793,893679234,924925188,151803514,159461,101162,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Alexandria/VA%20Alexandria%202021.pdf"
"374","VA","Virginia",230275,"5116000",2021,"chesapeake","General Purpose",1160016852,97609209,215077882,0,40178800,9933717,3238000000,0,24884770,787954525,917909038,0,249415,88815,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Chesapeake/VA%20Chesapeake%202021.pdf"
"375","VA","Virginia",230334,"5135000",2021,"hampton","General Purpose",712889582,74129530,168074339,0,84558938,0,0,0,9382781,421835944,451543051,-30482817,137158,57647,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Hampton/VA%20Hampton%202021.pdf"
"376","VA","Virginia",230388,"5156000",2021,"newport news","General Purpose",1236712889,135235896,360228995,5674640,88309069,0,0,0,20082634,667060481,764118645,-129845697,186243,58937,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Newport%20News/VA%20Newport%20News%202021.pdf"
"377","VA","Virginia",230389,"5157000",2021,"norfolk","General Purpose",2458465093,211590385,389045271,0,114305792,0,2939072981,0,23904172,799169076,799186769,-64062083,238001,58591,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Norfolk/VA%20Norfolk%202021.pdf"
"378","VA","Virginia",230420,"5167000",2021,"richmond","General Purpose",2728454001,273104411,399778235,0,120143312,0,3716661730,0,24659319,1181729734,1244200179,50158849,226618,51770,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Richmond/VA%20Richmond%202021.pdf"
"379","TN","Tennessee",38549,"4740000",2021,"knoxville","General Purpose",501537727,24139913,232980692,0,18344551,0,0,0,10197029,297922825,325267766,0,190728,45700,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Knoxville/TN%20Knoxville%202021.pdf"
"380","TN","Tennessee",38563,"4748000",2021,"memphis","General Purpose",4210272000,504065000,4511000,0,809284000,0,7371284000,0,131515000,2581642000,2916906000,0,631539,44317,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Memphis/TN%20Memphis%202021.pdf"
"381","TN","Tennessee",38559,"4751560",2021,"murfreesboro","General Purpose",666178338,30773355,43769544,17449748,168997180,0,0,0,18074443,319841552,439010052,0,152775,77584,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Murfreesboro/TN%20Murfreesboro%202021.pdf"
"382","NJ","New Jersey",35675,"3457000",2021,"paterson","General Purpose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,159759,46451,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Paterson/NJ%20Paterson%202021.pdf"
"383","OH","Ohio",36922,"3916000",2022,"cleveland","General Purpose",3610810000,650009000,613353000,7250000,77665000,60518000,7328748000,5,45677000,1389344000,1878993000,519701000,372632,35562,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cleveland/OH%20Cleveland%202022.pdf"
"384","AZ","Arizona",31635,"0454050",2022,"peoria","General Purpose",603214805,60506284,153595918,0,106822,3716776,2290741874,545746659,19118270,366550662,435617771,155258624,190966,92566,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Peoria/AZ%20Peoria%202022.pdf"
"385","AZ","Arizona",31639,"0471510",2022,"surprise","General Purpose",256142702,20575976,85607086,NA,78871,2660696,1434765529,419843523,10660964,249542201,395365553,0,143158,78411,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Surprise/AZ%20Surprise%202022.pdf"
"386","AZ","Arizona",31638,"0473000",2022,"tempe","General Purpose",1757622370,171787886,410652733,0,108237434,4747812,2539297311,680519087,32633155,502989049,564697890,273232728,180576,68662,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Tempe/AZ%20Tempe%202022.pdf"
"387","AZ","Arizona",31644,"0477000",2022,"tucson","General Purpose",3361849981,299609530,1376887466,0,187936363,0,5765719483,1804716249,51854178,1294623454,1421464007,0,542656,50306,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Tucson/AZ%20Tucson%202022.pdf"
"388","CA","California",31838,"0649270",2022,"moreno valley","General Purpose",242737682,72758179,54897196,0,5274815,0,1411692734,476584229,6610838,232404427,289901317,0,208640,79840,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Moreno%20Valley/CA%20Moreno%20Valley%202022.pdf"
"389","AZ","Arizona",31637,"0465000",2022,"scottsdale","General Purpose",1533417000,214160000,309646000,0,831000,0,7613064000,1158017000,37800000,681369000,958854000,416758000,241339,99097,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Scottsdale/AZ%20Scottsdale%202022.pdf"
"390","CA","California",31819,"0602000",2022,"anaheim","General Purpose",3020278000,203874000,510106000,0,107149000,0,5423174000,1199330000,24459000,1190024000,1451581000,0,346825,81747,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Anaheim/CA%20Anaheim%202022.pdf"
"391","CT","Connecticut",40820,"0952000",2022,"new haven","General Purpose",2794120078,210142718,984777646,0,737194954,0,1975234672,330740661,20248598,951890862,865616762,0,134024,50569,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CT/New%20Haven/CT%20New%20Haven%202022.pdf"
"392","CA","California",43912,"0603526",2022,"bakersfield","General Purpose",685488021,118029399,315292536,0,15586823,0,2980754114,688337147,22453669,597392722,678333688,0,404440,66666,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Bakersfield/CA%20Bakersfield%202022.pdf"
"393","CA","California",31856,"0613392",2022,"chula vista","General Purpose",664878438,97471659,0,160773888,27450132,0,2471990143,645593352,10244609,363028142,485911541,26523054,275500,91949,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Chula%20Vista/CA%20Chula%20Vista%202022.pdf"
"394","CA","California",44808,"0633000",2022,"hayward","General Purpose",637644429,97972692,347116810,0,69803811,0,1262486718,538688544,11212700,288542014,357210697,-109695122,162948,96386,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Hayward/CA%20Hayward%202022.pdf"
"395","DC","District of Columbia",47298,"1150000",2022,"district of columbia","General Purpose",20257809000,3486272000,298308000,262227000,173193000,0,28668182000,10082782000,1015000,18212259000,19361982000,0,689546,90088,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/DC/District%20of%20Columbia/DC%20District%20of%20Columbia%202022.pdf"
"396","CA","California",31824,"0636000",2022,"huntington beach","General Purpose",548996000,63522000,15152000,108867000,0,6010000,1418959000,413713000,16731000,297173000,360181000,-189318000,198723,107808,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Huntington%20Beach/CA%20Huntington%20Beach%202022.pdf"
"397","AL","Alabama",31569,"0137000",2022,"huntsville","General Purpose",1392121153,101586047,195197117,0,62796537,0,2491943999,541165747,33634200,511722538,628227515,0,215052,70757,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AL/Huntsville/AL%20Huntsville%202022.pdf"
"398","FL","Florida",96403,"1230000",2022,"hialeah","General Purpose",938926163,152072925,213092488,5522808,360568124,0,735299031,270897932,34892565,306166456,359510455,0,223123,46674,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Hialeah/FL%20Hialeah%202022.pdf"
"399","CT","Connecticut",32098,"0973000",2022,"stamford","General Purpose",1186505058,83625333,260102239,0,189590418,0,1513968243,263690357,21672178,766869668,801168277,0,135451,100543,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CT/Stamford/CT%20Stamford%202022.pdf"
"400","CO","Colorado",32002,"0843000",2022,"lakewood","General Purpose",52211961,27938418,1532204,1033880,8115139,2566084,827476395,285373604,6620892,193321420,263756283,118243726,155975,77122,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Lakewood/CO%20Lakewood%202022.pdf"
"401","AL","Alabama",31570,"0150000",2022,"mobile","General Purpose",553015600,94294382,67516909,NA,NA,NA,1305511344,424610720,13617158,335730941,335730941,15705055,187048,43786,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AL/Mobile/AL%20Mobile%202022.pdf"
"402","AL","Alabama",31571,"0151000",2022,"montgomery","General Purpose",1094125777,57061932,197194741,0,546140313,0,576760822,170531881,21643583,307228929,337884732,-837245998,200586,46957,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AL/Montgomery/AL%20Montgomery%202022.pdf"
"403","FL","Florida",32292,"1235000",2022,"jacksonville","General Purpose",6540349000,549157000,2905810000,0,274269000,0,5865208000,2386737000,118112000,2198134000,2370769000,0,949616,58621,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Jacksonville/FL%20Jacksonville%202022.pdf"
"404","CT","Connecticut",32095,"0908000",2022,"bridgeport","General Purpose",2320921502,202046323,344766579,287832,725015591,0,1877236072,462679534,28057292,787024722,852655780,-1687669108,148644,46445,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CT/Bridgeport/CT%20Bridgeport%202022.pdf"
"405","CA","California",31784,"0643000",2022,"long beach","General Purpose",4933926000,372234000,1305415000,0,4165000,0,9852454000,1421222000,227549000,3682388000,2485542000,0,466775,73905,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Long%20Beach/CA%20Long%20Beach%202022.pdf"
"406","CA","California",31831,"0616350",2022,"corona","General Purpose",703046385,74887414,163987239,0,85022994,0,1771739391,486819964,12233695,293084994,376134998,0,157154,92606,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Corona/CA%20Corona%202022.pdf"
"407","AR","Arkansas",43357,"0541000",2022,"little rock","General Purpose",476861133,74137364,176718515,0,20240516,0,1099136336,222005121,35442385,302511789,341433492,-154850567,202562,53565,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AR/Little%20Rock/AR%20Little%20Rock%202022.pdf"
"408","CA","California",149487,"0644000",2022,"los angeles","General Purpose",51289709000,3799884000,4363649000,4360069000,906744000,518993000,87447834000,24517406000,1060408000,16555364000,19952927000,0,3898767,70372,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Los%20Angeles/CA%20Los%20Angeles%202022.pdf"
"409","IN","Indiana",33221,"1825000",2022,"fort wayne","General Purpose",1658417371,112730310,219498841,0,151689246,0,3256642544,384410038,19998425,418294937,604024919,291427659,263914,54737,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IN/Fort%20Wayne/IN%20Fort%20Wayne%202022.pdf"
"410","AZ","Arizona",31633,"0412000",2022,"chandler","General Purpose",937633085,82806731,212540490,0,81921795,0,2479609065,915513078,14436678,518724748,576771055,0,276010,94613,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Chandler/AZ%20Chandler%202022.pdf"
"411","FL","Florida",398462,"1245000",2022,"miami","General Purpose",3111775783,228491399,1301418710,0,777314329,0,2299105624,954865872,93646983,1213665001,1227856410,-2007581280,442260,48789,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Miami/FL%20Miami%202022.pdf"
"412","FL","Florida",32274,"1245975",2022,"miramar","General Purpose",445013090,27939348,82929020,0,52070107,0,901503106,255209970,18515766,225541943,279001618,26472619,134706,79282,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Miramar/FL%20Miramar%202022.pdf"
"413","AZ","Arizona",44287,"0427820",2022,"glendale","General Purpose",1604194000,97002000,339191000,0,631000,7304000,2551847000,696027000,31565000,523718000,683981000,0,248374,62910,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Glendale/AZ%20Glendale%202022.pdf"
"414","AZ","Arizona",31634,"0446000",2022,"mesa","General Purpose",4226428000,409619000,840814000,0,987614000,0,5212620000,1558911000,39149000,1240528000,1325532000,0,504300,69266,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Mesa/AZ%20Mesa%202022.pdf"
"415","GA","Georgia",32468,"1369000",2022,"savannah","General Purpose",429210970,51906126,45008085,0,0,41012366,2358665487,660699809,25593885,378418350,558012516,320762073,147768,49612,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/Savannah/GA%20Savannah%202022.pdf"
"416","CA","California",31740,"0653000",2022,"oakland","General Purpose",3521415000,479424000,1215883000,0,617469000,0,4340474000,1889103000,58975000,1099623000,1554513000,0,440660,82236,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Oakland/CA%20Oakland%202022.pdf"
"417","CA","California",31860,"0653322",2022,"oceanside","General Purpose",391978651,73165268,123836786,0,10586873,0,1642567965,580996914,16897734,345764640,436631070,0,174048,78125,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Oceanside/CA%20Oceanside%202022.pdf"
"418","CA","California",31845,"0653896",2022,"ontario","General Purpose",693424241,109763536,0,150460651,0,12152353,2881638039,909705060,20412795,436083603,643714069,0,175266,73872,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Ontario/CA%20Ontario%202022.pdf"
"419","FL","Florida",148141,"1253000",2022,"orlando","General Purpose",1568238037,123244285,130635034,0,271036950,0,4024570050,1212904519,48229362,978184721,1158430180,163063073,307683,54167,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Orlando/FL%20Orlando%202022.pdf"
"420","CA","California",42627,"0653980",2022,"orange","General Purpose",414709672,30956144,0,113873213,44353963,0,1173480127,191672096,10478070,205005504,245085203,0,139902,103045,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Orange/CA%20Orange%202022.pdf"
"421","CA","California",31895,"0654652",2022,"oxnard","General Purpose",779235992,99257199,191104486,0,61762588,0,3124356016,480821267,18749588,418870725,483986864,0,202067,88268,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Oxnard/CA%20Oxnard%202022.pdf"
"422","CA","California",31810,"0655156",2022,"palmdale","General Purpose",151383199,41006742,30147178,0,122526,0,1057533195,76220810,3503417,158813501,174931637,0,169415,73417,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Palmdale/CA%20Palmdale%202022.pdf"
"423","CA","California",31790,"0656000",2022,"pasadena","General Purpose",1099173175,136103988,302323670,0,72432509,0,2210661985,768480852,12187051,710874531,725586978,-133691133,138719,86677,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Pasadena/CA%20Pasadena%202022.pdf"
"424","CA","California",31791,"0658072",2022,"pomona","General Purpose",651022427,83930631,494984,105796925,106185203,0,884427541,270568141,10965922,258055032,295689697,0,151445,70494,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Pomona/CA%20Pomona%202022.pdf"
"425","FL","Florida",43987,"1255775",2022,"pembroke pines","General Purpose",554790267,65552364,152759475,29573989,46262649,0,923085484,146771581,16446224,338392610,402602450,-18905573,171182,76439,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Pembroke%20Pines/FL%20Pembroke%20Pines%202022.pdf"
"426","CA","California",49645,"0622020",2022,"elk grove","General Purpose",100506164,40683314,0,7419164,13729135,0,1593734840,382967060,5073819,161487224,225819343,0,176141,109242,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Elk%20Grove/CA%20Elk%20Grove%202022.pdf"
"427","FL","Florida",1265863,"1258715",2022,"port st lucie","General Purpose",902114816,87215424,34284334,0,20291983,0,2209423982,747149674,16687744,355914087,449074012,152894081,204856,71381,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Port%20St.%20Lucie/FL%20Port%20St.%20Lucie%202022.pdf"
"428","CA","California",31853,"0659451",2022,"rancho cucamonga","General Purpose",88437705,24680341,47387333,9657127,0,9162558,1562556964,503581871,8628970,182309804,274682576,0,174624,83850,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Rancho%20Cucamonga/CA%20Rancho%20Cucamonga%202022.pdf"
"429","FL","Florida",32301,"1210275",2022,"cape coral","General Purpose",1567957868,72646512,259070810,0,354307674,0,2253762026,638416663,14873708,437749265,484444699,0,193994,66425,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Cape%20Coral/FL%20Cape%20Coral%202022.pdf"
"430","CA","California",31858,"0622804",2022,"escondido","General Purpose",508915999,86234283,171353283,0,0,0,1122123643,320361887,9013803,239234312,285240045,0,151074,80749,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Escondido/CA%20Escondido%202022.pdf"
"431","CA","California",31836,"0662000",2022,"riverside","General Purpose",2363237000,219146000,0,140293000,48770000,0,4873976000,1204842000,41849000,874383000,1046226000,0,315014,76558,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Riverside/CA%20Riverside%202022.pdf"
"432","CA","California",43704,"0662938",2022,"roseville","General Purpose",857016664,142451551,275842964,0,83721669,0,4347252308,998828995,24698053,551884665,785951397,0,147796,107714,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Roseville/CA%20Roseville%202022.pdf"
"433","CA","California",42691,"0664000",2022,"sacramento","General Purpose",2743937000,128735000,740591000,0,196805000,0,5596218000,1735512000,57146000,1213239000,1481024000,-138767000,524924,75311,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Sacramento/CA%20Sacramento%202022.pdf"
"434","CA","California",43471,"0664224",2022,"salinas","General Purpose",428264520,80050372,138156312,0,17058264,0,697906837,277511540,12172829,202483584,228650718,0,163542,80154,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Salinas/CA%20Salinas%202022.pdf"
"435","CA","California",31848,"0665000",2022,"san bernardino","General Purpose",660674289,126966481,326502961,0,0,2546218,1227959247,472542195,8951607,263036146,355468331,-144342668,222068,65311,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Bernardino/CA%20San%20Bernardino%202022.pdf"
"436","CA","California",44032,"0666000",2022,"san diego","General Purpose",7496904000,825053000,2164171000,0,429719000,0,17528167000,3751794000,100273000,3576546000,4030974000,-1938009000,1386960,93042,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Diego/CA%20San%20Diego%202022.pdf"
"437","CA","California",31844,"0624680",2022,"fontana","General Purpose",395286316,105479129,120846745,0,68859033,0,1504151876,636684038,11341105,284804547,309022999,84634011,208387,93851,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Fontana/CA%20Fontana%202022.pdf"
"438","FL","Florida",32314,"1263000",2022,"st petersburg","General Purpose",1372623906,120618798,21846061,63081265,261024918,0,2812396661,339599380,31840000,625436126,709178492,0,258356,64141,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/St.%20Petersburg/FL%20St.%20Petersburg%202022.pdf"
"439","CA","California",31826,"0669000",2022,"santa ana","General Purpose",1403334770,243770826,498809640,0,54557539,0,1944848799,644767731,30503911,547814505,657316282,-4768,310555,80265,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Santa%20Ana/CA%20Santa%20Ana%202022.pdf"
"440","FL","Florida",32278,"1214400",2022,"coral springs","General Purpose",197925589,41636465,8613669,35527737,29359689,0,526356789,141216518,8002281,206116071,245537401,41751501,134396,81067,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Coral%20Springs/FL%20Coral%20Springs%202022.pdf"
"441","CA","California",96340,"0626000",2022,"fremont","General Purpose",529449234,28292265,272252574,0,70589546,0,1532408403,553543813,15544643,286184199,393897469,0,230493,155968,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Fremont/CA%20Fremont%202022.pdf"
"442","CA","California",31800,"0669088",2022,"santa clarita","General Purpose",198521702,63054641,0,432938,0,2071568,1722316670,443048590,4214133,210049560,322328316,0,228679,109336,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Santa%20Clarita/CA%20Santa%20Clarita%202022.pdf"
"443","CA","California",31759,"0627000",2022,"fresno","General Purpose",1588277000,267898000,0,805653000,99760000,0,4869028000,863099000,98003000,927471000,1153001000,0,542252,61250,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Fresno/CA%20Fresno%202022.pdf"
"444","CA","California",31822,"0628000",2022,"fullerton","General Purpose",347414182,75336460,180741956,0,33636293,0,953495371,270651011,3024546,180256025,254098730,0,143638,95431,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Fullerton/CA%20Fullerton%202022.pdf"
"445","CA","California",31865,"0675000",2022,"stockton","General Purpose",971707056,117642532,321906746,0,65400233,0,2847898754,1003661045,13395107,457492661,674229264,0,320810,69844,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Stockton/CA%20Stockton%202022.pdf"
"446","CA","California",41678,"0677000",2022,"sunnyvale","General Purpose",708079339,62561596,256819570,0,36486774,0,2197136678,964452997,20696533,360085305,638831771,166398282,155629,156059,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Sunnyvale/CA%20Sunnyvale%202022.pdf"
"447","CA","California",31823,"0629000",2022,"garden grove","General Purpose",412001320,26015976,217343940,0,48708347,0,1285314667,436988227,8896195,240422463,311497160,0,171973,74109,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Garden%20Grove/CA%20Garden%20Grove%202022.pdf"
"448","CA","California",31797,"0680000",2022,"torrance","General Purpose",614656760,48573467,14884244,80016895,38813837,0,1091970364,296104731,24778000,312753334,428919770,0,147071,100392,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Torrance/CA%20Torrance%202022.pdf"
"449","CA","California",40789,"0630000",2022,"glendale","General Purpose",936426000,114767000,388816000,0,15015000,0,2811745000,898422000,32002000,673141000,739870000,84366000,196534,79633,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Glendale/CA%20Glendale%202022.pdf"
"450","CA","California",146748,"0682590",2022,"victorville","General Purpose",521274886,69923725,43633367,0,43024034,0,1328480570,461426166,791150,244479565,330200102,96362328,134802,65478,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Victorville/CA%20Victorville%202022.pdf"
"451","CA","California",46963,"0682954",2022,"visalia","General Purpose",253077792,52319145,81603693,0,0,0,1299125771,524223957,7228755,175185002,256543523,0,141574,64165,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Visalia/CA%20Visalia%202022.pdf"
"452","FL","Florida",32271,"1224000",2022,"fort lauderdale","General Purpose",1239886276,98315440,70367247,83870799,11050366,0,2717559768,887827754,37445910,598014109,728815629,0,182775,64912,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Fort%20Lauderdale/FL%20Fort%20Lauderdale%202022.pdf"
"453","IL","Illinois",32795,"1714000",2022,"chicago","General Purpose",73965305000,6226434000,35436606000,0,1835039000,0,47416591000,10226806000,0,13358525000,12848126000,0,2746352,66576,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Chicago/IL%20Chicago%202022.pdf"
"454","FL","Florida",44268,"1225175",2022,"gainesville","General Purpose",2530879592,163107740,188425246,0,10303497,0,3196680875,180533139,10543063,712797897,745528132,0,141079,40822,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Gainesville/FL%20Gainesville%202022.pdf"
"455","CO","Colorado",31994,"0804000",2022,"aurora","General Purpose",1259754593,164693658,79207501,89943213,24874408,0,7963959036,825793572,687048526,779855483,1206132585,484550246,386324,71647,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Aurora/CO%20Aurora%202022.pdf"
"456","CO","Colorado",31999,"0816000",2022,"colorado springs","General Purpose",3731698820,367653659,56124000,80045963,63978000,0,8693070234,2105239688,46899000,1538570279,2177472250,0,479016,74579,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Colorado%20Springs/CO%20Colorado%20Springs%202022.pdf"
