"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0400000US01","Alabama","1967559","10527","7.7","0.3","5.6","0.3","10.4","0.4","9.4","0.4","13.3","0.4","17.3","0.5","12.1","0.5","13.2","0.4","5.8","0.3","5.2","0.2","53913","781","75923","916","41.0","(X)","(X)","(X)","(X)","(X)","1271383","13413","4.6","0.4","2.9","0.3","6.9","0.4","7.9","0.4","12.1","0.5","18.3","0.6","14.9","0.6","17.3","0.6","8.0","0.5","7.2","0.3","71006","1025","92591","1283","(X)","(X)","43.2","(X)","(X)","(X)","904392","12967","1.7","0.3","1.3","0.2","3.8","0.3","5.8","0.5","10.5","0.6","18.2","0.8","16.9","0.7","21.7","0.7","10.4","0.6","9.6","0.5","87316","1389","109580","1646","(X)","(X)","(X)","(X)","(X)","(X)","696176","12796","14.5","0.8","10.8","0.6","17.5","0.8","12.1","0.7","15.5","0.8","15.4","0.7","6.6","0.6","5.1","0.5","1.4","0.3","1.2","0.2","30575","623","42781","1125","(X)","(X)","(X)","(X)","36.0","(X)",
"0400000US02","Alaska","271311","3313","5.4","0.8","3.0","0.5","6.3","0.7","6.2","0.8","10.3","1.0","16.7","1.1","13.6","1.0","18.6","1.2","9.7","0.9","10.2","0.9","77845","2148","100519","2550","36.7","(X)","(X)","(X)","(X)","(X)","172376","4293","2.6","0.5","1.3","0.3","4.1","0.7","4.4","0.9","9.2","1.1","16.1","1.4","14.8","1.2","21.4","1.5","12.3","1.1","13.7","1.3","95344","3852","117828","3631","(X)","(X)","39.2","(X)","(X)","(X)","129937","4657","0.8","0.3","0.7","0.3","2.4","0.6","2.7","0.8","7.4","1.2","15.6","1.4","14.8","1.5","23.8","1.8","14.5","1.4","17.1","1.7","109728","3354","133300","4592","(X)","(X)","(X)","(X)","(X)","(X)","98935","4237","10.9","1.7","6.1","1.4","10.3","1.5","10.7","1.7","13.7","2.0","17.3","2.1","10.7","1.8","12.9","1.7","4.7","1.3","2.7","0.9","48081","3783","64656","3280","(X)","(X)","(X)","(X)","31.1","(X)",
"0400000US04","Arizona","2817723","10850","5.6","0.3","3.2","0.2","7.1","0.3","7.8","0.3","12.4","0.4","17.8","0.4","13.6","0.4","17.1","0.4","7.2","0.3","8.1","0.3","69056","686","93177","977","40.3","(X)","(X)","(X)","(X)","(X)","1846358","14709","3.8","0.3","1.8","0.2","4.7","0.3","6.3","0.3","11.4","0.4","17.5","0.4","15.0","0.5","20.3","0.6","8.9","0.4","10.2","0.4","81622","861","106698","1333","(X)","(X)","42.4","(X)","(X)","(X)","1344242","13298","1.7","0.2","1.0","0.1","3.0","0.2","4.5","0.3","9.2","0.4","16.8","0.6","16.1","0.6","23.8","0.7","10.9","0.5","12.9","0.5","95718","1168","122243","1732","(X)","(X)","(X)","(X)","(X)","(X)","971365","14481","10.3","0.6","6.3","0.5","12.5","0.6","11.3","0.6","15.4","0.7","18.0","0.7","10.0","0.5","9.6","0.6","3.3","0.4","3.3","0.3","43690","983","61821","1362","(X)","(X)","(X)","(X)","34.5","(X)",
"0400000US05","Arkansas","1183675","7882","7.6","0.4","5.4","0.4","10.4","0.5","10.0","0.5","13.9","0.5","18.1","0.6","12.3","0.6","12.5","0.5","4.9","0.3","4.7","0.3","52528","1002","73126","1100","41.6","(X)","(X)","(X)","(X)","(X)","777631","9400","4.4","0.4","2.6","0.3","7.0","0.5","9.0","0.6","13.3","0.7","19.9","0.7","14.4","0.7","16.2","0.7","6.6","0.5","6.5","0.5","66148","1289","87425","1484","(X)","(X)","42.7","(X)","(X)","(X)","565893","9698","1.6","0.2","1.4","0.3","4.9","0.5","6.6","0.6","11.8","0.7","20.7","0.8","16.2","0.9","19.7","0.8","8.6","0.7","8.6","0.6","79407","1464","102157","2023","(X)","(X)","(X)","(X)","(X)","(X)","406044","8173","15.0","1.0","11.3","0.8","17.5","0.8","13.1","0.9","15.0","0.9","13.9","1.0","6.9","0.9","4.9","0.7","1.3","0.3","1.2","0.3","29499","1020","42705","1328","(X)","(X)","(X)","(X)","38.0","(X)",
"0400000US06","California","13429063","19170","5.3","0.1","3.5","0.1","6.0","0.1","6.2","0.1","9.0","0.1","14.7","0.2","12.2","0.1","17.6","0.2","10.0","0.1","15.5","0.2","84907","542","120953","696","41.0","(X)","(X)","(X)","(X)","(X)","9146618","33121","3.6","0.1","1.8","0.1","4.7","0.1","5.5","0.1","8.5","0.2","14.5","0.2","12.5","0.2","19.1","0.2","11.3","0.2","18.5","0.2","97388","579","135633","772","(X)","(X)","43.3","(X)","(X)","(X)","6517082","32617","1.8","0.1","1.0","0.1","3.3","0.1","3.8","0.1","6.7","0.2","13.1","0.2","12.4","0.2","20.8","0.3","13.5","0.2","23.7","0.3","116870","890","158399","962","(X)","(X)","(X)","(X)","(X)","(X)","4282445","31411","10.3","0.3","7.5","0.2","9.7","0.2","8.6","0.2","10.7","0.2","15.4","0.4","11.0","0.3","13.0","0.3","6.1","0.2","7.6","0.2","54015","722","81318","867","(X)","(X)","(X)","(X)","33.9","(X)",
"0400000US08","Colorado","2313042","8099","4.8","0.2","2.7","0.2","5.4","0.3","6.3","0.3","10.2","0.3","16.3","0.4","13.3","0.3","18.6","0.5","10.3","0.4","12.0","0.3","82254","791","110650","1205","35.8","(X)","(X)","(X)","(X)","(X)","1448655","11130","2.7","0.3","1.3","0.2","3.2","0.2","4.6","0.3","8.2","0.4","14.8","0.5","14.2","0.5","21.9","0.6","13.1","0.5","16.2","0.5","102073","1336","131631","1824","(X)","(X)","37.2","(X)","(X)","(X)","1124072","11304","1.1","0.2","0.7","0.1","2.1","0.2","3.2","0.3","6.4","0.4","13.3","0.6","13.9","0.6","24.3","0.6","15.3","0.6","19.7","0.6","116632","1438","148093","2176","(X)","(X)","(X)","(X)","(X)","(X)","864387","12136","9.0","0.5","5.4","0.4","9.7","0.6","9.9","0.6","13.9","0.7","18.8","0.7","11.8","0.6","12.3","0.7","4.8","0.4","4.3","0.3","51542","726","71042","1579","(X)","(X)","(X)","(X)","32.0","(X)",
"0400000US09","Connecticut","1428313","5900","5.2","0.3","3.3","0.3","6.7","0.3","6.5","0.3","9.3","0.4","14.6","0.5","11.8","0.5","17.9","0.5","10.1","0.4","14.6","0.4","83771","1112","120009","1706","40.1","(X)","(X)","(X)","(X)","(X)","916362","9451","2.8","0.3","1.6","0.2","3.7","0.4","4.3","0.4","7.6","0.5","13.5","0.6","12.9","0.7","21.0","0.7","13.1","0.6","19.6","0.6","106576","1804","146203","2313","(X)","(X)","41.6","(X)","(X)","(X)","664848","9537","1.0","0.2","0.7","0.2","1.8","0.3","2.4","0.3","5.5","0.5","11.7","0.7","12.4","0.7","23.2","0.8","16.1","0.8","25.2","0.8","129296","1941","172356","2914","(X)","(X)","(X)","(X)","(X)","(X)","511951","9074","10.4","0.7","6.6","0.7","12.6","0.7","11.0","0.7","12.8","0.8","16.7","0.9","9.8","0.7","11.3","0.7","4.1","0.5","4.6","0.5","45211","1352","68045","1800","(X)","(X)","(X)","(X)","35.8","(X)",
"0400000US10","Delaware","395656","4126","5.2","0.6","3.1","0.5","7.2","0.7","7.0","0.8","11.8","1.0","18.0","1.1","13.5","0.9","16.2","1.1","9.6","0.9","8.3","0.6","71091","1795","95633","2883","36.6","(X)","(X)","(X)","(X)","(X)","256408","6367","3.1","0.7","2.1","0.6","4.8","0.8","5.1","0.9","9.8","1.1","16.7","1.3","15.1","1.0","19.1","1.5","13.2","1.3","11.0","0.9","87132","3509","111504","3590","(X)","(X)","38.1","(X)","(X)","(X)","186477","5444","1.3","0.4","0.8","0.3","3.0","0.7","4.1","0.8","7.4","1.1","15.8","1.5","15.9","1.2","21.9","1.7","16.0","1.6","13.8","1.1","102769","3158","128021","4249","(X)","(X)","(X)","(X)","(X)","(X)","139248","5605","10.0","1.4","5.8","1.1","12.1","1.4","10.8","1.5","15.7","1.7","20.3","1.9","11.0","1.7","9.4","1.2","2.6","0.6","2.2","0.6","45456","1701","57720","2117","(X)","(X)","(X)","(X)","32.6","(X)",
"0400000US11","District of Columbia","319565","3541","9.6","1.0","2.8","0.5","5.5","0.9","5.3","0.7","6.2","0.8","12.9","1.0","11.4","1.0","15.2","1.0","9.5","0.9","21.6","1.2","90088","3477","138856","4601","32.2","(X)","(X)","(X)","(X)","(X)","128733","5228","7.7","1.5","1.7","0.7","4.0","1.2","4.3","1.1","5.5","1.5","9.6","1.4","8.1","1.4","13.6","1.6","10.6","1.4","35.0","2.0","136184","9537","192346","10228","(X)","(X)","40.1","(X)","(X)","(X)","77478","4026","1.4","0.8","0.7","0.4","1.5","0.8","2.1","1.0","3.4","1.5","6.0","1.4","5.0","1.2","12.5","2.0","13.5","2.1","53.9","3.0","215121","9357","N","N","(X)","(X)","(X)","(X)","(X)","(X)","190832","5599","11.4","1.5","3.6","0.8","6.3","1.1","6.1","0.9","6.7","1.0","15.2","1.5","13.6","1.5","16.6","1.5","8.7","1.0","11.7","1.4","76236","2888","100084","3690","(X)","(X)","(X)","(X)","26.3","(X)",
"0400000US12","Florida","8565329","25039","6.3","0.2","3.8","0.1","8.3","0.2","8.9","0.2","12.4","0.2","18.2","0.3","12.9","0.2","15.1","0.3","6.4","0.2","7.8","0.2","63062","425","89573","740","41.5","(X)","(X)","(X)","(X)","(X)","5510665","31699","3.8","0.2","2.1","0.1","5.8","0.2","7.6","0.2","11.5","0.2","18.4","0.3","14.6","0.3","18.0","0.3","8.1","0.2","10.1","0.3","76199","655","104500","929","(X)","(X)","43.2","(X)","(X)","(X)","3975785","33191","2.0","0.1","1.2","0.1","3.9","0.2","5.5","0.2","9.7","0.3","17.7","0.4","15.8","0.4","21.0","0.4","10.2","0.3","13.0","0.4","90018","755","120652","1150","(X)","(X)","(X)","(X)","(X)","(X)","3054664","29521","12.0","0.4","7.3","0.3","13.6","0.4","12.2","0.4","14.6","0.4","17.5","0.4","8.8","0.3","8.4","0.4","2.5","0.2","3.0","0.2","39766","631","57751","1031","(X)","(X)","(X)","(X)","37.1","(X)",
"0400000US13","Georgia","4001109","12817","6.3","0.3","3.7","0.2","7.9","0.3","8.5","0.3","11.4","0.3","17.4","0.4","13.3","0.3","15.7","0.3","7.3","0.3","8.4","0.3","66559","712","92425","1146","42.4","(X)","(X)","(X)","(X)","(X)","2675262","22634","4.4","0.3","2.2","0.2","5.7","0.3","7.1","0.4","10.2","0.4","17.0","0.4","14.4","0.4","18.7","0.5","9.3","0.4","11.0","0.4","80731","924","107259","1541","(X)","(X)","44.2","(X)","(X)","(X)","1881572","20252","1.7","0.2","0.9","0.1","3.3","0.2","4.8","0.3","8.3","0.4","16.0","0.5","15.7","0.5","22.6","0.6","11.9","0.5","14.7","0.5","98384","1334","127871","1985","(X)","(X)","(X)","(X)","(X)","(X)","1325847","20842","11.3","0.5","7.1","0.5","13.1","0.6","11.8","0.6","14.7","0.8","17.4","0.8","10.5","0.6","8.4","0.5","2.8","0.3","2.8","0.3","41300","713","58190","1377","(X)","(X)","(X)","(X)","37.2","(X)",
"0400000US15","Hawaii","490080","5054","5.4","0.6","3.0","0.4","5.9","0.6","5.0","0.6","9.2","0.8","15.8","0.8","13.6","0.9","18.2","0.9","10.5","0.6","13.3","0.8","84857","2106","111751","2434","41.0","(X)","(X)","(X)","(X)","(X)","334899","7210","3.0","0.5","1.9","0.4","4.2","0.6","3.8","0.5","7.5","0.8","14.5","0.9","14.5","1.2","21.7","1.2","12.7","0.9","16.2","1.0","100890","2201","127684","3237","(X)","(X)","43.0","(X)","(X)","(X)","248069","6228","1.8","0.5","1.6","0.5","3.3","0.7","2.7","0.5","5.2","0.7","13.3","1.0","14.6","1.3","23.3","1.5","14.9","1.1","19.3","1.4","113919","2334","141101","3793","(X)","(X)","(X)","(X)","(X)","(X)","155181","6401","11.3","1.4","6.1","1.1","10.0","1.3","8.5","1.3","14.7","1.6","19.0","1.9","11.8","1.4","10.5","1.3","4.0","0.8","4.1","0.8","49452","2287","66808","2799","(X)","(X)","(X)","(X)","33.8","(X)",
"0400000US16","Idaho","693882","4348","4.5","0.4","3.7","0.4","7.7","0.7","8.0","0.6","12.2","0.7","19.9","1.0","14.3","0.9","16.6","1.0","6.6","0.6","6.5","0.6","66474","1752","89955","2524","33.5","(X)","(X)","(X)","(X)","(X)","476470","8308","2.9","0.5","1.7","0.3","4.6","0.6","6.3","0.6","10.6","0.8","20.5","1.2","16.5","1.2","20.8","1.2","8.2","0.8","7.9","0.7","79993","1887","101601","2557","(X)","(X)","34.0","(X)","(X)","(X)","385704","9028","1.7","0.4","1.0","0.2","3.4","0.6","4.7","0.7","9.2","0.8","20.0","1.2","17.4","1.2","23.7","1.3","9.6","0.9","9.3","0.8","88433","2140","111597","2999","(X)","(X)","(X)","(X)","(X)","(X)","217412","7737","8.5","0.9","8.7","0.9","15.9","1.6","12.5","1.3","16.0","1.5","18.6","1.4","8.4","1.2","6.1","1.1","2.3","0.6","3.0","0.8","38607","2074","59986","4922","(X)","(X)","(X)","(X)","30.6","(X)",
"0400000US17","Illinois","4991641","12428","6.4","0.2","3.4","0.1","7.3","0.2","7.4","0.2","10.7","0.2","16.4","0.3","12.8","0.2","17.1","0.3","8.3","0.2","10.1","0.2","72205","574","99874","931","39.3","(X)","(X)","(X)","(X)","(X)","3135600","15921","3.6","0.2","1.8","0.1","4.4","0.2","5.8","0.2","9.4","0.3","15.8","0.3","13.8","0.3","21.0","0.4","10.7","0.3","13.7","0.3","90861","774","120125","1165","(X)","(X)","42.0","(X)","(X)","(X)","2300396","16197","1.5","0.1","0.8","0.1","2.6","0.2","3.8","0.2","7.3","0.3","14.5","0.4","14.5","0.4","24.2","0.5","13.2","0.4","17.6","0.3","108583","879","139935","1436","(X)","(X)","(X)","(X)","(X)","(X)","1856041","18350","12.2","0.4","6.5","0.3","12.7","0.3","10.7","0.4","13.5","0.4","17.2","0.5","10.5","0.4","9.6","0.4","3.5","0.3","3.6","0.3","43121","874","62051","1180","(X)","(X)","(X)","(X)","33.7","(X)",
"0400000US18","Indiana","2680694","9238","5.7","0.3","3.8","0.2","7.8","0.3","9.5","0.3","12.6","0.4","19.3","0.4","13.9","0.3","15.5","0.4","6.3","0.3","5.7","0.2","62743","716","82643","945","37.4","(X)","(X)","(X)","(X)","(X)","1717448","13774","3.4","0.3","1.9","0.2","4.3","0.3","6.8","0.4","10.8","0.4","19.7","0.5","16.5","0.5","20.0","0.5","8.6","0.4","8.0","0.3","79243","898","99248","1285","(X)","(X)","39.1","(X)","(X)","(X)","1285451","15833","1.2","0.2","0.9","0.1","2.3","0.2","4.6","0.3","8.8","0.4","19.0","0.5","18.6","0.6","23.8","0.6","10.8","0.5","10.0","0.4","91970","1055","113555","1555","(X)","(X)","(X)","(X)","(X)","(X)","963246","13812","10.8","0.6","7.4","0.6","14.8","0.6","14.9","0.7","16.3","0.6","18.2","0.7","8.2","0.5","6.4","0.5","1.8","0.3","1.3","0.2","36751","699","49238","961","(X)","(X)","(X)","(X)","33.2","(X)",
"0400000US19","Iowa","1300467","6514","4.9","0.3","3.8","0.2","7.9","0.4","8.3","0.4","12.7","0.4","18.7","0.5","14.4","0.4","16.6","0.5","6.5","0.3","6.2","0.4","65600","777","86499","1319","34.2","(X)","(X)","(X)","(X)","(X)","807506","8586","2.8","0.3","1.4","0.2","4.3","0.4","5.8","0.4","10.5","0.5","18.3","0.6","16.8","0.5","22.1","0.7","9.2","0.4","8.8","0.5","84908","1088","105137","1964","(X)","(X)","34.8","(X)","(X)","(X)","638989","9974","1.2","0.2","0.7","0.2","2.4","0.3","3.6","0.3","8.7","0.5","17.5","0.6","18.2","0.6","26.1","0.8","11.0","0.5","10.5","0.7","96168","1307","117686","2375","(X)","(X)","(X)","(X)","(X)","(X)","492961","8567","9.3","0.6","7.9","0.6","14.5","0.9","13.4","0.7","17.1","0.7","19.2","0.9","9.1","0.6","6.2","0.5","1.6","0.3","1.8","0.3","38979","982","51885","1348","(X)","(X)","(X)","(X)","31.6","(X)",
"0400000US20","Kansas","1159026","5714","5.7","0.4","3.8","0.3","7.9","0.4","8.5","0.4","12.7","0.5","18.6","0.6","13.4","0.4","16.1","0.4","6.7","0.4","6.5","0.3","64124","951","86580","1303","35.3","(X)","(X)","(X)","(X)","(X)","741029","9084","3.3","0.4","1.9","0.3","4.0","0.4","5.8","0.4","11.0","0.6","18.7","0.6","16.0","0.6","21.0","0.5","9.2","0.5","9.2","0.5","82637","1284","105012","1906","(X)","(X)","36.2","(X)","(X)","(X)","574260","9505","1.5","0.3","0.9","0.2","2.5","0.3","3.8","0.3","9.0","0.6","18.0","0.7","17.2","0.7","24.5","0.8","11.3","0.6","11.4","0.6","95458","1386","119449","2336","(X)","(X)","(X)","(X)","(X)","(X)","417997","9375","11.0","0.9","7.7","0.6","15.1","0.8","13.8","0.8","16.7","0.9","17.6","1.1","8.3","0.7","6.4","0.7","1.9","0.3","1.5","0.3","36685","816","50523","1913","(X)","(X)","(X)","(X)","32.6","(X)",
"0400000US21","Kentucky","1785682","8799","8.1","0.4","5.2","0.3","9.7","0.4","9.3","0.3","13.0","0.5","18.0","0.5","12.6","0.4","13.8","0.4","5.2","0.3","5.2","0.3","55573","701","76234","1000","35.9","(X)","(X)","(X)","(X)","(X)","1159532","12501","5.2","0.4","2.9","0.3","7.3","0.4","7.6","0.3","11.7","0.5","19.1","0.6","14.7","0.5","17.6","0.5","7.1","0.4","6.9","0.4","70060","773","90106","1184","(X)","(X)","37.6","(X)","(X)","(X)","850400","12766","2.0","0.3","1.4","0.2","4.9","0.4","5.7","0.3","9.9","0.5","19.6","0.7","17.0","0.7","21.6","0.6","9.0","0.5","8.7","0.4","83954","924","104785","1484","(X)","(X)","(X)","(X)","(X)","(X)","626150","12889","14.9","0.9","9.8","0.6","15.0","0.8","12.7","0.7","15.4","0.9","15.5","0.8","7.8","0.5","5.8","0.5","1.5","0.2","1.6","0.3","32452","859","47032","1729","(X)","(X)","(X)","(X)","31.3","(X)",
"0400000US22","Louisiana","1783924","7696","9.2","0.5","5.9","0.3","10.5","0.4","9.7","0.5","12.6","0.5","16.8","0.7","11.1","0.5","12.7","0.5","5.8","0.3","5.7","0.4","52087","750","75590","1223","44.6","(X)","(X)","(X)","(X)","(X)","1138131","14223","6.3","0.5","3.6","0.3","7.4","0.5","8.6","0.5","12.0","0.6","17.2","0.8","13.2","0.7","16.3","0.6","7.7","0.5","7.7","0.5","67045","1274","90570","1643","(X)","(X)","47.3","(X)","(X)","(X)","756880","14249","2.1","0.3","1.7","0.3","3.9","0.4","6.3","0.6","10.0","0.7","17.9","1.0","15.3","0.8","21.3","0.9","10.7","0.7","10.9","0.7","88243","1914","112131","2272","(X)","(X)","(X)","(X)","(X)","(X)","645793","13847","16.1","0.9","10.6","0.6","16.1","0.9","12.2","0.9","13.3","1.0","15.4","0.9","6.9","0.6","5.7","0.5","1.9","0.3","1.8","0.3","30626","851","45785","1229","(X)","(X)","(X)","(X)","38.4","(X)",
"0400000US23","Maine","593626","5251","5.4","0.4","4.5","0.5","8.2","0.6","8.4","0.6","12.2","0.6","17.5","0.8","14.4","0.8","16.2","0.7","6.5","0.5","6.7","0.5","64767","1258","87756","2023","33.5","(X)","(X)","(X)","(X)","(X)","365226","6525","2.7","0.5","1.5","0.3","4.6","0.6","6.6","0.7","10.5","0.7","18.2","1.0","17.4","0.9","20.4","1.0","8.7","0.7","9.4","0.7","82842","1647","106929","2890","(X)","(X)","34.0","(X)","(X)","(X)","288115","6208","1.1","0.3","0.9","0.2","3.2","0.5","5.2","0.7","8.6","0.7","17.3","1.1","18.3","1.0","23.8","1.2","10.2","0.8","11.5","0.8","93712","1639","119450","3215","(X)","(X)","(X)","(X)","(X)","(X)","228400","6090","10.7","1.1","9.5","1.0","14.5","1.1","11.9","1.1","15.2","1.2","16.5","1.4","9.6","1.2","7.8","1.0","2.2","0.6","2.1","0.6","38143","1441","52814","2371","(X)","(X)","(X)","(X)","31.4","(X)",
"0400000US24","Maryland","2355652","6143","5.2","0.3","2.6","0.2","5.3","0.2","5.6","0.3","8.7","0.3","14.7","0.5","12.6","0.4","18.8","0.5","11.4","0.3","15.1","0.4","90203","1065","119958","1381","37.4","(X)","(X)","(X)","(X)","(X)","1549154","13452","3.0","0.2","1.5","0.2","3.7","0.3","4.0","0.3","7.3","0.3","12.7","0.5","12.5","0.5","20.8","0.6","14.3","0.4","20.2","0.6","110978","1570","142408","2099","(X)","(X)","38.8","(X)","(X)","(X)","1108456","13370","1.2","0.2","0.6","0.1","2.0","0.2","2.5","0.3","5.3","0.3","10.1","0.5","11.9","0.5","22.7","0.7","17.2","0.6","26.5","0.7","135128","1687","167746","2615","(X)","(X)","(X)","(X)","(X)","(X)","806498","13647","10.2","0.6","5.2","0.5","9.1","0.5","9.0","0.6","12.0","0.7","18.7","0.8","12.6","0.6","14.0","0.7","5.3","0.3","3.9","0.4","54348","1328","71519","1306","(X)","(X)","(X)","(X)","33.0","(X)",
"0400000US25","Massachusetts","2759018","9086","5.4","0.2","3.8","0.2","6.4","0.3","5.7","0.3","8.2","0.2","13.4","0.4","11.4","0.3","17.5","0.4","11.0","0.3","17.1","0.4","89645","1287","124789","1274","41.0","(X)","(X)","(X)","(X)","(X)","1719532","16759","3.1","0.3","1.8","0.2","3.8","0.3","4.3","0.3","7.0","0.3","12.1","0.5","11.6","0.5","20.0","0.6","13.6","0.5","22.8","0.5","113822","1409","150788","1457","(X)","(X)","43.4","(X)","(X)","(X)","1268347","17045","1.3","0.2","0.9","0.1","2.1","0.2","2.4","0.2","5.1","0.3","10.6","0.5","11.1","0.5","21.5","0.7","16.2","0.6","28.8","0.6","136843","1796","175658","1786","(X)","(X)","(X)","(X)","(X)","(X)","1039486","15913","9.8","0.6","7.6","0.5","11.1","0.5","8.5","0.5","10.7","0.5","16.0","0.6","11.2","0.5","12.6","0.6","5.8","0.4","6.5","0.5","52250","914","76380","1635","(X)","(X)","(X)","(X)","35.5","(X)",
"0400000US26","Michigan","4051798","10574","6.3","0.2","3.9","0.1","8.1","0.2","8.6","0.2","12.7","0.3","18.1","0.3","13.2","0.3","15.5","0.2","6.9","0.2","6.7","0.2","63498","526","86093","622","39.0","(X)","(X)","(X)","(X)","(X)","2549542","14959","3.8","0.2","1.9","0.1","5.1","0.2","6.3","0.2","10.8","0.3","18.4","0.4","15.2","0.4","19.8","0.3","9.2","0.3","9.4","0.2","80523","755","103695","808","(X)","(X)","40.3","(X)","(X)","(X)","1875558","13518","1.5","0.1","0.9","0.1","2.8","0.2","4.2","0.2","9.0","0.3","17.7","0.4","16.7","0.4","23.5","0.4","11.5","0.4","12.1","0.3","95246","874","119645","1050","(X)","(X)","(X)","(X)","(X)","(X)","1502256","15113","11.6","0.5","7.7","0.4","13.8","0.4","13.1","0.4","16.3","0.5","17.3","0.4","9.0","0.4","7.2","0.3","2.3","0.2","1.8","0.1","37666","598","52407","784","(X)","(X)","(X)","(X)","35.3","(X)",
"0400000US27","Minnesota","2281033","6734","4.2","0.2","3.1","0.2","5.9","0.3","6.9","0.3","10.7","0.3","17.4","0.4","13.7","0.3","18.6","0.4","9.4","0.3","9.9","0.3","77720","915","103305","866","33.9","(X)","(X)","(X)","(X)","(X)","1427221","11101","2.1","0.2","1.1","0.1","3.3","0.3","4.7","0.3","8.4","0.4","15.6","0.4","14.9","0.4","23.1","0.6","12.6","0.4","14.1","0.4","99567","995","125058","1184","(X)","(X)","34.6","(X)","(X)","(X)","1122121","11359","0.9","0.1","0.5","0.1","1.9","0.2","3.0","0.2","6.2","0.3","14.0","0.5","15.2","0.4","26.2","0.7","14.9","0.5","17.1","0.5","113456","915","140453","1388","(X)","(X)","(X)","(X)","(X)","(X)","853812","12075","8.5","0.5","6.7","0.5","11.0","0.5","11.3","0.4","15.5","0.6","20.2","0.7","11.0","0.6","9.8","0.6","3.5","0.3","2.3","0.3","46436","721","62185","1305","(X)","(X)","(X)","(X)","31.5","(X)",
"0400000US28","Mississippi","1129611","8212","9.3","0.5","6.3","0.4","10.9","0.5","11.0","0.6","13.3","0.5","16.6","0.6","11.9","0.6","12.5","0.6","4.6","0.5","3.5","0.3","48716","1242","68048","1312","42.8","(X)","(X)","(X)","(X)","(X)","742851","12988","6.1","0.5","3.4","0.4","7.8","0.6","9.5","0.6","12.7","0.6","17.8","0.8","14.6","0.9","16.9","0.9","6.3","0.7","4.9","0.5","64035","1627","81780","1782","(X)","(X)","44.9","(X)","(X)","(X)","498803","11836","2.0","0.4","1.5","0.3","4.6","0.6","6.8","0.6","10.7","0.7","18.4","1.0","17.7","1.1","22.7","1.2","8.6","0.8","6.8","0.7","82789","1337","100250","2128","(X)","(X)","(X)","(X)","(X)","(X)","386760","10564","16.8","1.2","12.4","1.0","17.6","1.2","13.7","1.1","14.3","1.0","13.9","1.0","6.3","0.8","3.2","0.6","1.0","0.3","0.8","0.2","26954","898","38689","1728","(X)","(X)","(X)","(X)","37.2","(X)",
